ontology	P	Beta	genes_in_set	overlapping_genes
GOBP_CD40_SIGNALING_PATHWAY	1.0	0.0	15	0
GOBP_SIGNAL_TRANSDUCTION_INVOLVED_IN_REGULATION_OF_GENE_EXPRESSION	1.0	0.0	22	0
GOBP_DNA_STRAND_ELONGATION	1.0	0.0	36	0
GOBP_PROTEIN_TO_MEMBRANE_DOCKING	1.0	0.0	5	0
GOBP_MEMBRANE_TO_MEMBRANE_DOCKING	1.0	0.0	5	0
GOBP_MAMMALIAN_OOGENESIS_STAGE	1.0	0.0	11	0
GOBP_OVULATION_CYCLE_PROCESS	1.0	0.0	52	0
GOBP_DIGESTIVE_SYSTEM_PROCESS	1.0	0.0	104	0
GOBP_PROTEIN_MATURATION_BY_PROTEIN_FOLDING	1.0	0.0	7	0
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION	1.0	0.0	188	0
GOBP_MOLTING_CYCLE_PROCESS	1.0	0.0	94	0
GOBP_NEURONAL_SIGNAL_TRANSDUCTION	1.0	0.0	6	0
GOBP_SPINAL_CORD_ASSOCIATION_NEURON_DIFFERENTIATION	1.0	0.0	12	0
GOBP_FOREBRAIN_RADIAL_GLIAL_CELL_DIFFERENTIATION	1.0	0.0	7	0
GOBP_HYPOTHALAMUS_DEVELOPMENT	1.0	0.0	25	0
GOBP_OPTIC_NERVE_MORPHOGENESIS	1.0	0.0	6	0
GOBP_CENTRAL_NERVOUS_SYSTEM_MATURATION	1.0	0.0	7	0
GOBP_FACIAL_NERVE_STRUCTURAL_ORGANIZATION	1.0	0.0	8	0
GOBP_FACIAL_NERVE_MORPHOGENESIS	1.0	0.0	10	0
GOBP_CRANIAL_NERVE_STRUCTURAL_ORGANIZATION	1.0	0.0	10	0
GOBP_CRANIAL_NERVE_FORMATION	1.0	0.0	10	0
GOBP_CRANIAL_NERVE_MORPHOGENESIS	1.0	0.0	29	0
GOBP_VENTRICULAR_SYSTEM_DEVELOPMENT	1.0	0.0	32	0
GOBP_HINDBRAIN_MATURATION	1.0	0.0	5	0
GOBP_GLOSSOPHARYNGEAL_NERVE_DEVELOPMENT	1.0	0.0	5	0
GOBP_VESTIBULOCOCHLEAR_NERVE_DEVELOPMENT	1.0	0.0	10	0
GOBP_VESTIBULOCOCHLEAR_NERVE_MORPHOGENESIS	1.0	0.0	6	0
GOBP_TRIGEMINAL_NERVE_DEVELOPMENT	1.0	0.0	10	0
GOBP_OLFACTORY_NERVE_DEVELOPMENT	1.0	0.0	7	0
GOBP_PONS_DEVELOPMENT	1.0	0.0	11	0
GOBP_RHOMBOMERE_DEVELOPMENT	1.0	0.0	7	0
GOBP_CRANIAL_NERVE_DEVELOPMENT	1.0	0.0	59	0
GOBP_PALLIUM_DEVELOPMENT	1.0	0.0	172	0
GOBP_DENTATE_GYRUS_DEVELOPMENT	1.0	0.0	17	0
GOBP_CORPUS_CALLOSUM_MORPHOGENESIS	1.0	0.0	5	0
GOBP_CELL_MIGRATION_IN_HINDBRAIN	1.0	0.0	16	0
GOBP_CELL_PROLIFERATION_IN_HINDBRAIN	1.0	0.0	16	0
GOBP_CELL_DIFFERENTIATION_IN_HINDBRAIN	1.0	0.0	23	0
GOBP_NEURAL_TUBE_PATTERNING	1.0	0.0	38	0
GOBP_OPTIC_NERVE_DEVELOPMENT	1.0	0.0	18	0
GOBP_HYPOTHALAMUS_CELL_MIGRATION	1.0	0.0	7	0
GOBP_VESTIBULOCOCHLEAR_NERVE_FORMATION	1.0	0.0	4	0
GOBP_NERVE_DEVELOPMENT	1.0	0.0	87	0
GOBP_CELL_PROLIFERATION_IN_FOREBRAIN	1.0	0.0	23	0
GOBP_LAYER_FORMATION_IN_CEREBRAL_CORTEX	1.0	0.0	12	0
GOBP_MODULATION_OF_MICROTUBULE_CYTOSKELETON_INVOLVED_IN_CEREBRAL_CORTEX_RADIAL_GLIA_GUIDED_MIGRATION	1.0	0.0	4	0
GOBP_CELL_MOTILITY_INVOLVED_IN_CEREBRAL_CORTEX_RADIAL_GLIA_GUIDED_MIGRATION	1.0	0.0	6	0
GOBP_CEREBRAL_CORTEX_TANGENTIAL_MIGRATION	1.0	0.0	6	0
GOBP_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION	1.0	0.0	33	0
GOBP_FOREBRAIN_DORSAL_VENTRAL_PATTERN_FORMATION	1.0	0.0	7	0
GOBP_CEREBRAL_CORTEX_REGIONALIZATION	1.0	0.0	6	0
GOBP_CEREBRAL_CORTEX_CELL_MIGRATION	1.0	0.0	45	0
GOBP_THALAMUS_DEVELOPMENT	1.0	0.0	12	0
GOBP_BRANCHIOMOTOR_NEURON_AXON_GUIDANCE	1.0	0.0	5	0
GOBP_LATERAL_VENTRICLE_DEVELOPMENT	1.0	0.0	12	0
GOBP_GLIAL_CELL_DEVELOPMENT	1.0	0.0	113	0
GOBP_GLIAL_CELL_FATE_SPECIFICATION	1.0	0.0	5	0
GOBP_HIPPOCAMPUS_DEVELOPMENT	1.0	0.0	83	0
GOBP_AMYGDALA_DEVELOPMENT	1.0	0.0	5	0
GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT	1.0	0.0	41	0
GOBP_CEREBELLAR_CORTEX_FORMATION	1.0	0.0	24	0
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_FORMATION	1.0	0.0	13	0
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_MORPHOGENESIS	1.0	0.0	16	0
GOBP_CEREBELLAR_GRANULAR_LAYER_FORMATION	1.0	0.0	7	0
GOBP_CEREBELLAR_GRANULAR_LAYER_MORPHOGENESIS	1.0	0.0	9	0
GOBP_CEREBELLAR_GRANULAR_LAYER_DEVELOPMENT	1.0	0.0	13	0
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT	1.0	0.0	24	0
GOBP_GLIAL_CELL_FATE_COMMITMENT	1.0	0.0	11	0
GOBP_PYRUVATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	1.0	0.0	5	0
GOBP_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS	1.0	0.0	16	0
GOBP_AROMATIC_AMINO_ACID_METABOLIC_PROCESS	1.0	0.0	32	0
GOBP_NEGATIVE_REGULATION_OF_CHRONIC_INFLAMMATORY_RESPONSE	1.0	0.0	5	0
GOBP_REGULATION_OF_CHRONIC_INFLAMMATORY_RESPONSE	1.0	0.0	10	0
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	1.0	0.0	27	0
GOBP_NEGATIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	1.0	0.0	11	0
GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	1.0	0.0	46	0
GOBP_POSITIVE_REGULATION_OF_T_CELL_TOLERANCE_INDUCTION	1.0	0.0	9	0
GOBP_POSITIVE_REGULATION_OF_TOLERANCE_INDUCTION	1.0	0.0	12	0
GOBP_REGULATION_OF_TOLERANCE_INDUCTION	1.0	0.0	19	0
GOBP_POSITIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION	1.0	0.0	47	0
GOBP_NEGATIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION	1.0	0.0	13	0
GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION	1.0	0.0	69	0
GOBP_RESPIRATORY_BURST_INVOLVED_IN_DEFENSE_RESPONSE	1.0	0.0	13	0
GOBP_REGULATION_OF_GERMINAL_CENTER_FORMATION	1.0	0.0	8	0
GOBP_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	1.0	0.0	11	0
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	1.0	0.0	6	0
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	1.0	0.0	9	0
GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	1.0	0.0	9	0
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	1.0	0.0	20	0
GOBP_PLATELET_DEGRANULATION	1.0	0.0	8	0
GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	1.0	0.0	221	0
GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS_VIA_SOMATIC_MUTATION	1.0	0.0	13	0
GOBP_MAST_CELL_CHEMOTAXIS	1.0	0.0	11	0
GOBP_MONOCYTE_CHEMOTAXIS	1.0	0.0	69	0
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	1.0	0.0	7	0
GOBP_CHRONIC_INFLAMMATORY_RESPONSE	1.0	0.0	20	0
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	1.0	0.0	48	0
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	1.0	0.0	79	0
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	1.0	0.0	35	0
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	1.0	0.0	31	0
GOBP_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	1.0	0.0	21	0
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	1.0	0.0	51	0
GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	1.0	0.0	35	0
GOBP_NEGATIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	1.0	0.0	16	0
GOBP_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	1.0	0.0	56	0
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	1.0	0.0	65	0
GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	1.0	0.0	27	0
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	1.0	0.0	93	0
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	1.0	0.0	20	0
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	1.0	0.0	116	0
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	1.0	0.0	174	0
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	1.0	0.0	137	0
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	1.0	0.0	68	0
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	1.0	0.0	234	0
GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1.0	0.0	127	0
GOBP_NEGATIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1.0	0.0	47	0
GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1.0	0.0	180	0
GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	1.0	0.0	251	0
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	1.0	0.0	122	0
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	1.0	0.0	366	0
GOBP_POSITIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	1.0	0.0	17	0
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	1.0	0.0	56	0
GOBP_NEGATIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	1.0	0.0	11	0
GOBP_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE	1.0	0.0	8	0
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE	1.0	0.0	82	0
GOBP_COMPLEMENT_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	11	0
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_IB	1.0	0.0	17	0
GOBP_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	1.0	0.0	9	0
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	1.0	0.0	10	0
GOBP_IMMUNE_RESPONSE_TO_TUMOR_CELL	1.0	0.0	24	0
GOBP_MYELOID_DENDRITIC_CELL_CHEMOTAXIS	1.0	0.0	5	0
GOBP_DENDRITIC_CELL_CHEMOTAXIS	1.0	0.0	26	0
GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE	1.0	0.0	66	0
GOBP_IMMUNOGLOBULIN_PRODUCTION	1.0	0.0	114	0
GOBP_MYELOID_DENDRITIC_CELL_CYTOKINE_PRODUCTION	1.0	0.0	7	0
GOBP_DENDRITIC_CELL_CYTOKINE_PRODUCTION	1.0	0.0	18	0
GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	1.0	0.0	31	0
GOBP_NATURAL_KILLER_CELL_CYTOKINE_PRODUCTION	1.0	0.0	9	0
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	1.0	0.0	119	0
GOBP_CD4_POSITIVE_CD25_POSITIVE_ALPHA_BETA_REGULATORY_T_CELL_DIFFERENTIATION	1.0	0.0	10	0
GOBP_T_CELL_LINEAGE_COMMITMENT	1.0	0.0	30	0
GOBP_PRO_B_CELL_DIFFERENTIATION	1.0	0.0	12	0
GOBP_IMMATURE_B_CELL_DIFFERENTIATION	1.0	0.0	12	0
GOBP_B_CELL_LINEAGE_COMMITMENT	1.0	0.0	6	0
GOBP_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	1.0	0.0	35	0
GOBP_B_CELL_PROLIFERATION_INVOLVED_IN_IMMUNE_RESPONSE	1.0	0.0	6	0
GOBP_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION	1.0	0.0	24	0
GOBP_MYELOID_PROGENITOR_CELL_DIFFERENTIATION	1.0	0.0	9	0
GOBP_PLASMA_CELL_DIFFERENTIATION	1.0	0.0	9	0
GOBP_T_CELL_CYTOKINE_PRODUCTION	1.0	0.0	38	0
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	1.0	0.0	55	0
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_PHAGOCYTOSIS	1.0	0.0	25	0
GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	1.0	0.0	24	0
GOBP_ACUTE_INFLAMMATORY_RESPONSE	1.0	0.0	111	0
GOBP_HYPERSENSITIVITY	1.0	0.0	12	0
GOBP_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE	1.0	0.0	19	0
GOBP_T_CELL_TOLERANCE_INDUCTION	1.0	0.0	15	0
GOBP_TOLERANCE_INDUCTION_TO_SELF_ANTIGEN	1.0	0.0	5	0
GOBP_TOLERANCE_INDUCTION	1.0	0.0	28	0
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	1.0	0.0	33	0
GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_CLASS_II_PROTEIN_COMPLEX	1.0	0.0	14	0
GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX	1.0	0.0	18	0
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN	1.0	0.0	24	0
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	1.0	0.0	38	0
GOBP_IMMUNE_COMPLEX_CLEARANCE	1.0	0.0	5	0
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB	1.0	0.0	24	0
GOBP_GERMINAL_CENTER_FORMATION	1.0	0.0	14	0
GOBP_TOLERANCE_INDUCTION_DEPENDENT_UPON_IMMUNE_RESPONSE	1.0	0.0	6	0
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	1.0	0.0	294	0
GOBP_T_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	1.0	0.0	4	0
GOBP_T_CELL_MEDIATED_IMMUNITY	1.0	0.0	119	0
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	1.0	0.0	46	0
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	1.0	0.0	284	0
GOBP_MAST_CELL_MEDIATED_IMMUNITY	1.0	0.0	58	0
GOBP_EOSINOPHIL_MEDIATED_IMMUNITY	1.0	0.0	8	0
GOBP_TYPE_II_HYPERSENSITIVITY	1.0	0.0	5	0
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1.0	0.0	228	0
GOBP_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	1.0	0.0	14	0
GOBP_GERMINAL_CENTER_B_CELL_DIFFERENTIATION	1.0	0.0	9	0
GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	1.0	0.0	26	0
GOBP_CELL_SURFACE_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	52	0
GOBP_HIS_PURKINJE_SYSTEM_DEVELOPMENT	1.0	0.0	7	0
GOBP_SINOATRIAL_NODE_DEVELOPMENT	1.0	0.0	12	0
GOBP_ATRIOVENTRICULAR_NODE_DEVELOPMENT	1.0	0.0	8	0
GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT	1.0	0.0	36	0
GOBP_ENDOCARDIUM_MORPHOGENESIS	1.0	0.0	6	0
GOBP_MORPHOGENESIS_OF_AN_ENDOTHELIUM	1.0	0.0	17	0
GOBP_ENDOCARDIUM_DEVELOPMENT	1.0	0.0	12	0
GOBP_REGULATION_OF_ANIMAL_ORGAN_FORMATION	1.0	0.0	29	0
GOBP_OUTFLOW_TRACT_MORPHOGENESIS	1.0	0.0	80	0
GOBP_MUSCULAR_SEPTUM_MORPHOGENESIS	1.0	0.0	5	0
GOBP_MEMBRANOUS_SEPTUM_MORPHOGENESIS	1.0	0.0	7	0
GOBP_HEART_VALVE_DEVELOPMENT	1.0	0.0	71	0
GOBP_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS	1.0	0.0	26	0
GOBP_SECONDARY_HEART_FIELD_SPECIFICATION	1.0	0.0	11	0
GOBP_HEART_FIELD_SPECIFICATION	1.0	0.0	18	0
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_ENDOTHELIN	1.0	0.0	6	0
GOBP_RENAL_WATER_TRANSPORT	1.0	0.0	8	0
GOBP_RENAL_SODIUM_ION_TRANSPORT	1.0	0.0	13	0
GOBP_REGULATION_OF_GLOMERULAR_FILTRATION	1.0	0.0	10	0
GOBP_RENAL_WATER_HOMEOSTASIS	1.0	0.0	23	0
GOBP_NEGATIVE_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	1.0	0.0	21	0
GOBP_RENAL_CONTROL_OF_PERIPHERAL_VASCULAR_RESISTANCE_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	1.0	0.0	5	0
GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	1.0	0.0	25	0
GOBP_REGULATION_OF_HEART_RATE_BY_CHEMICAL_SIGNAL	1.0	0.0	6	0
GOBP_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY_IN_LATERAL_MESODERM	1.0	0.0	8	0
GOBP_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION_BY_CHEMICAL_SIGNAL	1.0	0.0	5	0
GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT	1.0	0.0	27	0
GOBP_TRICUSPID_VALVE_DEVELOPMENT	1.0	0.0	6	0
GOBP_CARDIAC_VENTRICLE_DEVELOPMENT	1.0	0.0	122	0
GOBP_CARDIAC_ATRIUM_DEVELOPMENT	1.0	0.0	35	0
GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	1.0	0.0	55	0
GOBP_ATRIAL_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	1.0	0.0	22	0
GOBP_VENTRICULAR_COMPACT_MYOCARDIUM_MORPHOGENESIS	1.0	0.0	8	0
GOBP_VENTRICULAR_TRABECULA_MYOCARDIUM_MORPHOGENESIS	1.0	0.0	14	0
GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS	1.0	0.0	20	0
GOBP_CARDIAC_LEFT_VENTRICLE_MORPHOGENESIS	1.0	0.0	15	0
GOBP_CARDIAC_VENTRICLE_FORMATION	1.0	0.0	10	0
GOBP_CARDIAC_ATRIUM_MORPHOGENESIS	1.0	0.0	27	0
GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS	1.0	0.0	71	0
GOBP_MITRAL_VALVE_DEVELOPMENT	1.0	0.0	12	0
GOBP_CARDIAC_CHAMBER_FORMATION	1.0	0.0	14	0
GOBP_CARDIAC_CHAMBER_DEVELOPMENT	1.0	0.0	161	0
GOBP_ENDOCARDIAL_CUSHION_MORPHOGENESIS	1.0	0.0	43	0
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION	1.0	0.0	20	0
GOBP_ENDOCARDIAL_CUSHION_DEVELOPMENT	1.0	0.0	53	0
GOBP_ATRIOVENTRICULAR_VALVE_FORMATION	1.0	0.0	8	0
GOBP_HEART_VALVE_FORMATION	1.0	0.0	15	0
GOBP_TRICUSPID_VALVE_MORPHOGENESIS	1.0	0.0	5	0
GOBP_PULMONARY_VALVE_MORPHOGENESIS	1.0	0.0	19	0
GOBP_AORTIC_VALVE_MORPHOGENESIS	1.0	0.0	38	0
GOBP_HEART_VALVE_MORPHOGENESIS	1.0	0.0	58	0
GOBP_PULMONARY_VALVE_DEVELOPMENT	1.0	0.0	23	0
GOBP_CARDIAC_CHAMBER_MORPHOGENESIS	1.0	0.0	121	0
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CYTOKINE_PRODUCTION	1.0	0.0	12	0
GOBP_RESPIRATORY_SYSTEM_PROCESS	1.0	0.0	34	0
GOBP_SKELETAL_MUSCLE_CONTRACTION	1.0	0.0	41	0
GOBP_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	1.0	0.0	20	0
GOBP_POSITIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	1.0	0.0	18	0
GOBP_NEGATIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	1.0	0.0	14	0
GOBP_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	1.0	0.0	33	0
GOBP_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	1.0	0.0	18	0
GOBP_NEGATIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	1.0	0.0	7	0
GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	1.0	0.0	30	0
GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	1.0	0.0	118	0
GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	1.0	0.0	61	0
GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	1.0	0.0	194	0
GOBP_POSITIVE_REGULATION_OF_ANTIBACTERIAL_PEPTIDE_PRODUCTION	1.0	0.0	5	0
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	1.0	0.0	5	0
GOBP_REGULATION_OF_ANTIBACTERIAL_PEPTIDE_PRODUCTION	1.0	0.0	7	0
GOBP_ANTIBACTERIAL_PEPTIDE_PRODUCTION	1.0	0.0	9	0
GOBP_ANTIMICROBIAL_PEPTIDE_PRODUCTION	1.0	0.0	11	0
GOBP_FC_RECEPTOR_MEDIATED_INHIBITORY_SIGNALING_PATHWAY	1.0	0.0	5	0
GOBP_IMMUNE_RESPONSE_INHIBITING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	9	0
GOBP_IMMUNE_RESPONSE_INHIBITING_SIGNAL_TRANSDUCTION	1.0	0.0	11	0
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	1.0	0.0	57	0
GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	1.0	0.0	50	0
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	1.0	0.0	118	0
GOBP_POSITIVE_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE	1.0	0.0	7	0
GOBP_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE	1.0	0.0	11	0
GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	19	0
GOBP_REGULATION_OF_ANTIMICROBIAL_PEPTIDE_PRODUCTION	1.0	0.0	9	0
GOBP_VOLUNTARY_SKELETAL_MUSCLE_CONTRACTION	1.0	0.0	4	0
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	1.0	0.0	13	0
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	1.0	0.0	5	0
GOBP_TRNA_THREONYLCARBAMOYLADENOSINE_MODIFICATION	1.0	0.0	4	0
GOBP_SYNOVIOCYTE_PROLIFERATION	1.0	0.0	3	0
GOBP_DESMOSOME_ORGANIZATION	1.0	0.0	9	0
GOBP_LIPID_HYDROXYLATION	1.0	0.0	7	0
GOBP_POSITIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	1.0	0.0	7	0
GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	1.0	0.0	11	0
GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	1.0	0.0	18	0
GOBP_POSITIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	1.0	0.0	20	0
