ontology	P	Beta	genes_in_set	overlapping_genes
GOBP_SKELETAL_MUSCLE_SATELLITE_CELL_DIFFERENTIATION	1.0	0.0	8	0
GOBP_CORTICAL_ACTIN_CYTOSKELETON_ORGANIZATION	1.0	0.0	39	0
GOBP_CORTICAL_CYTOSKELETON_ORGANIZATION	1.0	0.0	47	0
GOBP_POLARIZED_EPITHELIAL_CELL_DIFFERENTIATION	1.0	0.0	26	0
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	1.0	0.0	55	0
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	1.0	0.0	48	0
GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	1.0	0.0	146	0
GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION	1.0	0.0	8	0
GOBP_NEGATIVE_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION	1.0	0.0	8	0
GOBP_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION	1.0	0.0	15	0
GOBP_GRANULOCYTE_DIFFERENTIATION	1.0	0.0	38	0
GOBP_PROSTATE_GLAND_DEVELOPMENT	1.0	0.0	48	0
GOBP_OTIC_VESICLE_FORMATION	1.0	0.0	8	0
GOBP_MIDBRAIN_HINDBRAIN_BOUNDARY_DEVELOPMENT	1.0	0.0	7	0
GOBP_REGULATION_OF_SKELETAL_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING	1.0	0.0	5	0
GOBP_SKELETAL_MUSCLE_SATELLITE_CELL_ACTIVATION	1.0	0.0	8	0
GOBP_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	1.0	0.0	37	0
GOBP_NEGATIVE_REGULATION_OF_HISTONE_DEACETYLATION	1.0	0.0	4	0
GOBP_POSITIVE_REGULATION_OF_HISTONE_METHYLATION	1.0	0.0	39	0
GOBP_NEGATIVE_REGULATION_OF_HISTONE_METHYLATION	1.0	0.0	11	0
GOBP_REGULATION_OF_HISTONE_METHYLATION	1.0	0.0	54	0
GOBP_NEGATIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	1.0	0.0	12	0
GOBP_CHROMATIN_REMODELING_AT_CENTROMERE	1.0	0.0	8	0
GOBP_PRE_MIRNA_PROCESSING	1.0	0.0	13	0
GOBP_PRIMARY_MIRNA_PROCESSING	1.0	0.0	17	0
GOBP_NEGATIVE_REGULATION_OF_SEROTONIN_SECRETION	1.0	0.0	5	0
GOBP_RNA_MEDIATED_HETEROCHROMATIN_FORMATION	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	1.0	0.0	80	0
GOBP_ENDOCRINE_PANCREAS_DEVELOPMENT	1.0	0.0	45	0
GOBP_EXOCRINE_PANCREAS_DEVELOPMENT	1.0	0.0	7	0
GOBP_PANCREAS_DEVELOPMENT	1.0	0.0	78	0
GOBP_RESPONSE_TO_CAFFEINE	1.0	0.0	13	0
GOBP_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	1.0	0.0	70	0
GOBP_ASTRAL_MICROTUBULE_ORGANIZATION	1.0	0.0	10	0
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CYTOSKELETON_POLARITY	1.0	0.0	7	0
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	13	0
GOBP_MYOSIN_FILAMENT_ORGANIZATION	1.0	0.0	6	0
GOBP_MEMBRANE_RAFT_ORGANIZATION	1.0	0.0	23	0
GOBP_HEMIDESMOSOME_ASSEMBLY	1.0	0.0	6	0
GOBP_ACTIVATION_OF_PHOSPHOLIPASE_D_ACTIVITY	1.0	0.0	6	0
GOBP_REGULATION_OF_GLUCAN_BIOSYNTHETIC_PROCESS	1.0	0.0	26	0
GOBP_TRANSPOSITION_RNA_MEDIATED	1.0	0.0	4	0
GOBP_TRANSPOSITION	1.0	0.0	30	0
GOBP_ACTIVATION_OF_PROTEIN_KINASE_B_ACTIVITY	1.0	0.0	29	0
GOBP_REGULATION_OF_PHOSPHATE_TRANSPORT	1.0	0.0	6	0
GOBP_SEQUESTERING_OF_ZINC_ION	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS	1.0	0.0	5	0
GOBP_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS	1.0	0.0	27	0
GOBP_REGULATION_OF_MICROTUBULE_NUCLEATION	1.0	0.0	11	0
GOBP_REGULATION_OF_APPETITE	1.0	0.0	19	0
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_FOOD	1.0	0.0	9	0
GOBP_REGULATION_OF_RESPONSE_TO_FOOD	1.0	0.0	14	0
GOBP_RESPONSE_TO_FOOD	1.0	0.0	36	0
GOBP_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	1.0	0.0	83	0
GOBP_POSITIVE_REGULATION_OF_DEOXYRIBONUCLEASE_ACTIVITY	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_NUCLEASE_ACTIVITY	1.0	0.0	7	0
GOBP_NEGATIVE_REGULATION_OF_NUCLEASE_ACTIVITY	1.0	0.0	7	0
GOBP_REGULATION_OF_ENDODEOXYRIBONUCLEASE_ACTIVITY	1.0	0.0	8	0
GOBP_REGULATION_OF_DEOXYRIBONUCLEASE_ACTIVITY	1.0	0.0	10	0
GOBP_TELOMERE_MAINTENANCE_VIA_SEMI_CONSERVATIVE_REPLICATION	1.0	0.0	9	0
GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE	1.0	0.0	18	0
GOBP_RIBOFLAVIN_TRANSPORT	1.0	0.0	6	0
GOBP_MAGNESIUM_ION_HOMEOSTASIS	1.0	0.0	11	0
GOBP_CENTRAL_NERVOUS_SYSTEM_MYELIN_MAINTENANCE	1.0	0.0	4	0
GOBP_POSITIVE_REGULATION_OF_GONADOTROPIN_SECRETION	1.0	0.0	7	0
GOBP_NEGATIVE_REGULATION_OF_GONADOTROPIN_SECRETION	1.0	0.0	7	0
GOBP_REGULATION_OF_GONADOTROPIN_SECRETION	1.0	0.0	11	0
GOBP_LUTEINIZING_HORMONE_SECRETION	1.0	0.0	10	0
GOBP_GONADOTROPIN_SECRETION	1.0	0.0	16	0
GOBP_IMP_SALVAGE	1.0	0.0	5	0
GOBP_GMP_SALVAGE	1.0	0.0	5	0
GOBP_PURINE_NUCLEOTIDE_SALVAGE	1.0	0.0	10	0
GOBP_REGULATION_OF_NUCLEASE_ACTIVITY	1.0	0.0	22	0
GOBP_DENSE_CORE_GRANULE_LOCALIZATION	1.0	0.0	9	0
GOBP_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	1.0	0.0	6	0
GOBP_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	1.0	0.0	15	0
GOBP_ACTIVATION_OF_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY	1.0	0.0	3	0
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	1.0	0.0	60	0
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	1.0	0.0	15	0
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	1.0	0.0	6	0
GOBP_NEGATIVE_REGULATION_OF_VITAMIN_D_BIOSYNTHETIC_PROCESS	1.0	0.0	5	0
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_DOPAMINERGIC	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_CHOLINERGIC	1.0	0.0	6	0
GOBP_SECRETORY_GRANULE_LOCALIZATION	1.0	0.0	12	0
GOBP_BLEB_ASSEMBLY	1.0	0.0	11	0
GOBP_POSITIVE_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS	1.0	0.0	7	0
GOBP_CILIARY_BASAL_BODY_ORGANIZATION	1.0	0.0	5	0
GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	27	0
GOBP_NEGATIVE_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_HEAT_GENERATION	1.0	0.0	9	0
GOBP_REGULATION_OF_HEAT_GENERATION	1.0	0.0	12	0
GOBP_HEAT_GENERATION	1.0	0.0	17	0
GOBP_REGULATION_OF_SMAD_PROTEIN_COMPLEX_ASSEMBLY	1.0	0.0	6	0
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	1.0	0.0	17	0
GOBP_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_COMPLEX_ASSEMBLY	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_MYELINATION	1.0	0.0	18	0
GOBP_NEGATIVE_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	13	0
GOBP_NEGATIVE_REGULATION_OF_MYELINATION	1.0	0.0	10	0
GOBP_KILLING_OF_CELLS_OF_ANOTHER_ORGANISM	1.0	0.0	47	0
GOBP_PLASMINOGEN_ACTIVATION	1.0	0.0	25	0
GOBP_UBIQUITIN_RECYCLING	1.0	0.0	12	0
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_FUSION_TO_PRESYNAPTIC_ACTIVE_ZONE_MEMBRANE	1.0	0.0	6	0
GOBP_FREE_UBIQUITIN_CHAIN_POLYMERIZATION	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_FEVER_GENERATION	1.0	0.0	7	0
GOBP_REGULATION_OF_FEVER_GENERATION	1.0	0.0	9	0
GOBP_WYBUTOSINE_METABOLIC_PROCESS	1.0	0.0	5	0
GOBP_REGULATION_OF_INOSITOL_1_4_5_TRISPHOSPHATE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY	1.0	0.0	4	0
GOBP_REGULATION_OF_MYELINATION	1.0	0.0	46	0
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION	1.0	0.0	9	0
GOBP_POSITIVE_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	10	0
GOBP_PROTECTION_FROM_NON_HOMOLOGOUS_END_JOINING_AT_TELOMERE	1.0	0.0	10	0
GOBP_CARDIOLIPIN_BIOSYNTHETIC_PROCESS	1.0	0.0	6	0
GOBP_CARDIOLIPIN_METABOLIC_PROCESS	1.0	0.0	14	0
GOBP_MITOCHONDRIAL_DNA_METABOLIC_PROCESS	1.0	0.0	22	0
GOBP_REGULATION_OF_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	1.0	0.0	4	0
GOBP_RESPONSE_TO_COBALT_ION	1.0	0.0	9	0
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION	1.0	0.0	81	0
GOBP_ISG15_PROTEIN_CONJUGATION	1.0	0.0	6	0
GOBP_ARF_PROTEIN_SIGNAL_TRANSDUCTION	1.0	0.0	21	0
GOBP_NEGATIVE_REGULATION_OF_TOR_SIGNALING	1.0	0.0	50	0
GOBP_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	1.0	0.0	15	0
GOBP_POSITIVE_REGULATION_OF_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	1.0	0.0	3	0
GOBP_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE	1.0	0.0	21	0
GOBP_NEGATIVE_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE	1.0	0.0	11	0
GOBP_CORTICOSTEROID_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	12	0
GOBP_POSITIVE_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE	1.0	0.0	6	0
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION	1.0	0.0	12	0
GOBP_REGULATION_OF_GLUCOCORTICOID_BIOSYNTHETIC_PROCESS	1.0	0.0	9	0
GOBP_NEGATIVE_REGULATION_OF_GLUCOCORTICOID_METABOLIC_PROCESS	1.0	0.0	5	0
GOBP_REGULATION_OF_GLUCOCORTICOID_METABOLIC_PROCESS	1.0	0.0	11	0
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_PLASTICITY	1.0	0.0	9	0
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_BETA_OXIDATION	1.0	0.0	5	0
GOBP_CELLULAR_RESPONSE_TO_ATP	1.0	0.0	18	0
GOBP_REVERSE_CHOLESTEROL_TRANSPORT	1.0	0.0	17	0
GOBP_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION	1.0	0.0	14	0
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	1.0	0.0	21	0
GOBP_REGULATION_OF_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	6	0
GOBP_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT	1.0	0.0	8	0
GOBP_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	23	0
GOBP_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	1.0	0.0	82	0
GOBP_NEGATIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION	1.0	0.0	11	0
GOBP_NEGATIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	1.0	0.0	19	0
GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	1.0	0.0	31	0
GOBP_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION	1.0	0.0	66	0
GOBP_AXONOGENESIS_INVOLVED_IN_INNERVATION	1.0	0.0	9	0
GOBP_INNERVATION	1.0	0.0	27	0
GOBP_REGULATION_OF_DNA_STRAND_ELONGATION	1.0	0.0	17	0
GOBP_CARDIAC_MUSCLE_CELL_MYOBLAST_DIFFERENTIATION	1.0	0.0	11	0
GOBP_MAST_CELL_DIFFERENTIATION	1.0	0.0	6	0
GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_DEPOLARIZATION	1.0	0.0	6	0
GOBP_REGULATION_OF_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	1.0	0.0	6	0
GOBP_REGULATION_OF_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_DEPOLARIZATION	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	1.0	0.0	5	0
GOBP_REGULATION_OF_PENILE_ERECTION	1.0	0.0	7	0
GOBP_POSITIVE_REGULATION_OF_PENILE_ERECTION	1.0	0.0	5	0
GOBP_CARDIAC_SEPTUM_MORPHOGENESIS	1.0	0.0	68	0
GOBP_VENTRICULAR_SEPTUM_MORPHOGENESIS	1.0	0.0	40	0
GOBP_REGULATION_OF_GASTRIC_ACID_SECRETION	1.0	0.0	11	0
GOBP_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION	1.0	0.0	8	0
GOBP_BUD_ELONGATION_INVOLVED_IN_LUNG_BRANCHING	1.0	0.0	7	0
GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	1.0	0.0	21	0
GOBP_ORNITHINE_METABOLIC_PROCESS	1.0	0.0	9	0
GOBP_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS	1.0	0.0	12	0
GOBP_EPITHELIAL_TUBE_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS	1.0	0.0	29	0
GOBP_POLYAMINE_METABOLIC_PROCESS	1.0	0.0	18	0
GOBP_POLYAMINE_BIOSYNTHETIC_PROCESS	1.0	0.0	14	0
GOBP_REGULATION_OF_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	1.0	0.0	10	0
GOBP_PHOSPHAGEN_METABOLIC_PROCESS	1.0	0.0	5	0
GOBP_BRONCHIOLE_DEVELOPMENT	1.0	0.0	4	0
GOBP_BRONCHUS_DEVELOPMENT	1.0	0.0	11	0
GOBP_LUNG_SACCULE_DEVELOPMENT	1.0	0.0	9	0
GOBP_LUNG_EPITHELIUM_DEVELOPMENT	1.0	0.0	43	0
GOBP_LUNG_VASCULATURE_DEVELOPMENT	1.0	0.0	5	0
GOBP_NLS_BEARING_PROTEIN_IMPORT_INTO_NUCLEUS	1.0	0.0	20	0
GOBP_RESPONSE_TO_GROWTH_HORMONE	1.0	0.0	35	0
GOBP_AORTA_SMOOTH_MUSCLE_TISSUE_MORPHOGENESIS	1.0	0.0	4	0
GOBP_ATRIAL_SEPTUM_MORPHOGENESIS	1.0	0.0	13	0
GOBP_LUNG_GROWTH	1.0	0.0	6	0
GOBP_NEGATIVE_REGULATION_OF_GASTRIC_ACID_SECRETION	1.0	0.0	6	0
GOBP_CRANIAL_SUTURE_MORPHOGENESIS	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MOLECULE_PRODUCTION	1.0	0.0	2	0
GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	1.0	0.0	20	0
GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION	1.0	0.0	6	0
GOBP_POSITIVE_REGULATION_OF_SARCOMERE_ORGANIZATION	1.0	0.0	4	0
GOBP_REGULATION_OF_SARCOMERE_ORGANIZATION	1.0	0.0	7	0
GOBP_REGULATION_OF_CILIUM_BEAT_FREQUENCY_INVOLVED_IN_CILIARY_MOTILITY	1.0	0.0	8	0
GOBP_TRANSDIFFERENTIATION	1.0	0.0	7	0
GOBP_EPITHELIAL_CILIUM_MOVEMENT_INVOLVED_IN_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY	1.0	0.0	8	0
GOBP_MONOACYLGLYCEROL_BIOSYNTHETIC_PROCESS	1.0	0.0	7	0
GOBP_EMBRYONIC_SKELETAL_JOINT_MORPHOGENESIS	1.0	0.0	11	0
GOBP_NEGATIVE_REGULATION_OF_RESPIRATORY_BURST	1.0	0.0	6	0
GOBP_POSITIVE_REGULATION_OF_RESPIRATORY_BURST	1.0	0.0	6	0
GOBP_NEGATIVE_REGULATION_OF_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE	1.0	0.0	5	0
GOBP_REGULATION_OF_RESPIRATORY_BURST	1.0	0.0	15	0
GOBP_REGULATION_OF_FEEDING_BEHAVIOR	1.0	0.0	27	0
GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION	1.0	0.0	16	0
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION	1.0	0.0	18	0
GOBP_REGULATION_OF_GLIAL_CELL_PROLIFERATION	1.0	0.0	35	0
GOBP_DETECTION_OF_CELL_DENSITY	1.0	0.0	10	0
GOBP_DELAMINATION	1.0	0.0	7	0
GOBP_ELASTIN_CATABOLIC_PROCESS	1.0	0.0	3	0
GOBP_REGULATION_OF_BLOOD_VESSEL_REMODELING	1.0	0.0	7	0
GOBP_NEGATIVE_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY	1.0	0.0	12	0
GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.0	0.0	37	0
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION_MOLECULE_PRODUCTION	1.0	0.0	5	0
GOBP_CELL_ADHESION_MOLECULE_PRODUCTION	1.0	0.0	11	0
GOBP_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	1.0	0.0	33	0
GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	1.0	0.0	16	0
GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_TRANSLOCATION	1.0	0.0	8	0
GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_SIGNAL_SEQUENCE_RECOGNITION	1.0	0.0	3	0
GOBP_HEART_TRABECULA_FORMATION	1.0	0.0	14	0
GOBP_BONE_TRABECULA_FORMATION	1.0	0.0	10	0
GOBP_TRABECULA_FORMATION	1.0	0.0	25	0
GOBP_RESPONSE_TO_AMMONIUM_ION	1.0	0.0	5	0
GOBP_POST_TRANSLATIONAL_PROTEIN_TARGETING_TO_ENDOPLASMIC_RETICULUM_MEMBRANE	1.0	0.0	16	0
GOBP_TYPE_II_INTERFERON_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	25	0
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_TYPE_II_INTERFERON	1.0	0.0	6	0
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_TYPE_II_INTERFERON	1.0	0.0	7	0
GOBP_REGULATION_OF_RESPONSE_TO_TYPE_II_INTERFERON	1.0	0.0	14	0
GOBP_PROTEIN_RETENTION_IN_ER_LUMEN	1.0	0.0	9	0
GOBP_PROTEIN_TARGETING_TO_LYSOSOME	1.0	0.0	31	0
GOBP_PROTEIN_TARGETING_TO_VACUOLE	1.0	0.0	44	0
GOBP_PROTEIN_TARGETING_TO_PEROXISOME	1.0	0.0	20	0
GOBP_PRIMITIVE_ERYTHROCYTE_DIFFERENTIATION	1.0	0.0	5	0
GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	18	0
GOBP_MESENCHYMAL_TO_EPITHELIAL_TRANSITION	1.0	0.0	20	0
GOBP_POSITIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	1.0	0.0	16	0
GOBP_LUNG_LOBE_DEVELOPMENT	1.0	0.0	7	0
GOBP_CHORION_DEVELOPMENT	1.0	0.0	9	0
GOBP_LABYRINTHINE_LAYER_BLOOD_VESSEL_DEVELOPMENT	1.0	0.0	18	0
GOBP_LABYRINTHINE_LAYER_MORPHOGENESIS	1.0	0.0	21	0
GOBP_LABYRINTHINE_LAYER_DEVELOPMENT	1.0	0.0	46	0
GOBP_CHORIO_ALLANTOIC_FUSION	1.0	0.0	6	0
GOBP_TROPHOBLAST_GIANT_CELL_DIFFERENTIATION	1.0	0.0	13	0
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_EMBRYONIC_PLACENTA_DEVELOPMENT	1.0	0.0	25	0
GOBP_REGULATION_OF_RIBONUCLEASE_ACTIVITY	1.0	0.0	9	0
GOBP_REGULATION_OF_PHOSPHOLIPID_CATABOLIC_PROCESS	1.0	0.0	7	0
GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	1.0	0.0	8	0
GOBP_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	1.0	0.0	51	0
GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS	1.0	0.0	5	0
GOBP_REGULATION_OF_PROSTATIC_BUD_FORMATION	1.0	0.0	6	0
GOBP_EPITHELIAL_MESENCHYMAL_CELL_SIGNALING	1.0	0.0	6	0
GOBP_BRANCH_ELONGATION_INVOLVED_IN_URETERIC_BUD_BRANCHING	1.0	0.0	5	0
GOBP_URETERIC_BUD_ELONGATION	1.0	0.0	8	0
GOBP_URETERIC_BUD_FORMATION	1.0	0.0	7	0
GOBP_PLACENTA_BLOOD_VESSEL_DEVELOPMENT	1.0	0.0	28	0
GOBP_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS	1.0	0.0	13	0
GOBP_CHORIONIC_TROPHOBLAST_CELL_DIFFERENTIATION	1.0	0.0	6	0
GOBP_INTESTINAL_EPITHELIAL_STRUCTURE_MAINTENANCE	1.0	0.0	6	0
GOBP_PROSTATE_GLAND_GROWTH	1.0	0.0	11	0
GOBP_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT	1.0	0.0	11	0
GOBP_SEMICIRCULAR_CANAL_DEVELOPMENT	1.0	0.0	9	0
GOBP_ESTABLISHMENT_OF_BLOOD_BRAIN_BARRIER	1.0	0.0	9	0
GOBP_ARTERIAL_ENDOTHELIAL_CELL_DIFFERENTIATION	1.0	0.0	6	0
GOBP_VENOUS_BLOOD_VESSEL_DEVELOPMENT	1.0	0.0	16	0
GOBP_ENDOTHELIAL_CELL_FATE_COMMITMENT	1.0	0.0	8	0
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_DIFFERENTIATION	1.0	0.0	11	0
GOBP_LYMPHATIC_ENDOTHELIAL_CELL_DIFFERENTIATION	1.0	0.0	8	0
GOBP_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING	1.0	0.0	11	0
GOBP_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER	1.0	0.0	33	0
GOBP_EMBRYONIC_PLACENTA_MORPHOGENESIS	1.0	0.0	26	0
GOBP_HAIR_FOLLICLE_PLACODE_FORMATION	1.0	0.0	5	0
GOBP_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT	1.0	0.0	11	0
GOBP_TRYPTOPHAN_METABOLIC_PROCESS	1.0	0.0	11	0
GOBP_TRYPTOPHAN_CATABOLIC_PROCESS	1.0	0.0	9	0
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	1.0	0.0	71	0
GOBP_POSITIVE_REGULATION_OF_MAST_CELL_CHEMOTAXIS	1.0	0.0	5	0
GOBP_REGULATION_OF_MAST_CELL_CHEMOTAXIS	1.0	0.0	7	0
GOBP_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT	1.0	0.0	20	0
GOBP_PARENTAL_BEHAVIOR	1.0	0.0	11	0
GOBP_TYROSINE_METABOLIC_PROCESS	1.0	0.0	17	0
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT	1.0	0.0	6	0
GOBP_NEGATIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	1.0	0.0	16	0
GOBP_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	1.0	0.0	5	0
GOBP_MESENCHYMAL_EPITHELIAL_CELL_SIGNALING	1.0	0.0	7	0
GOBP_DIAPHRAGM_DEVELOPMENT	1.0	0.0	8	0
GOBP_AMINO_ACID_BETAINE_BIOSYNTHETIC_PROCESS	1.0	0.0	6	0
GOBP_CARTILAGE_MORPHOGENESIS	1.0	0.0	10	0
GOBP_TRACHEA_CARTILAGE_DEVELOPMENT	1.0	0.0	7	0
