ontology	P	Beta	genes_in_set	overlapping_genes
GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION	1.0	0.0	40	0
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	1.0	0.0	8	0
GOBP_CARDIAC_MYOFIBRIL_ASSEMBLY	1.0	0.0	19	0
GOBP_STRIATED_MUSCLE_CELL_DEVELOPMENT	1.0	0.0	70	0
GOBP_POSITIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	1.0	0.0	17	0
GOBP_XENOBIOTIC_GLUCURONIDATION	1.0	0.0	7	0
GOBP_FLAVONOID_GLUCURONIDATION	1.0	0.0	5	0
GOBP_CELLULAR_GLUCURONIDATION	1.0	0.0	21	0
GOBP_MONOACYLGLYCEROL_CATABOLIC_PROCESS	1.0	0.0	7	0
GOBP_ALDITOL_PHOSPHATE_METABOLIC_PROCESS	1.0	0.0	11	0
GOBP_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY	1.0	0.0	309	0
GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY	1.0	0.0	389	0
GOBP_MODULATION_BY_HOST_OF_SYMBIONT_CATALYTIC_ACTIVITY	1.0	0.0	5	0
GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	1.0	0.0	18	0
GOBP_POSITIVE_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	1.0	0.0	11	0
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	1.0	0.0	27	0
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	1.0	0.0	366	0
GOBP_NEGATIVE_REGULATION_OF_TELOMERASE_ACTIVITY	1.0	0.0	11	0
GOBP_POSITIVE_REGULATION_OF_TELOMERASE_ACTIVITY	1.0	0.0	34	0
GOBP_REGULATION_OF_TELOMERASE_ACTIVITY	1.0	0.0	50	0
GOBP_POSITIVE_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE	1.0	0.0	6	0
GOBP_NEGATIVE_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE	1.0	0.0	6	0
GOBP_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE	1.0	0.0	16	0
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	1.0	0.0	35	0
GOBP_NEGATIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	1.0	0.0	10	0
GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	1.0	0.0	59	0
GOBP_CORTICOTROPIN_SECRETION	1.0	0.0	7	0
GOBP_ATRIAL_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	1.0	0.0	6	0
GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_DEVELOPMENT	1.0	0.0	10	0
GOBP_SERTOLI_CELL_DEVELOPMENT	1.0	0.0	14	0
GOBP_SERTOLI_CELL_DIFFERENTIATION	1.0	0.0	20	0
GOBP_REFLEX	1.0	0.0	21	0
GOBP_L_PROLINE_BIOSYNTHETIC_PROCESS	1.0	0.0	5	0
GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT	1.0	0.0	142	0
GOBP_RELAXATION_OF_CARDIAC_MUSCLE	1.0	0.0	17	0
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION	1.0	0.0	5	0
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION	1.0	0.0	71	0
GOBP_RESPONSE_TO_HYPEROXIA	1.0	0.0	19	0
GOBP_STEROL_HOMEOSTASIS	1.0	0.0	82	0
GOBP_PHOSPHOLIPID_HOMEOSTASIS	1.0	0.0	16	0
GOBP_ACYLGLYCEROL_HOMEOSTASIS	1.0	0.0	36	0
GOBP_FATTY_ACID_HOMEOSTASIS	1.0	0.0	16	0
GOBP_LIPID_HOMEOSTASIS	1.0	0.0	146	0
GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	1.0	0.0	602	0
GOBP_MONOATOMIC_ANION_HOMEOSTASIS	1.0	0.0	22	0
GOBP_SODIUM_ION_HOMEOSTASIS	1.0	0.0	55	0
GOBP_POTASSIUM_ION_HOMEOSTASIS	1.0	0.0	34	0
GOBP_IRON_ION_HOMEOSTASIS	1.0	0.0	84	0
GOBP_COPPER_ION_HOMEOSTASIS	1.0	0.0	17	0
GOBP_PHOSPHATE_ION_HOMEOSTASIS	1.0	0.0	19	0
GOBP_ASYMMETRIC_NEUROBLAST_DIVISION	1.0	0.0	6	0
GOBP_NEUROBLAST_DIVISION	1.0	0.0	14	0
GOBP_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	1.0	0.0	5	0
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	1.0	0.0	20	0
GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	1.0	0.0	46	0
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_NUCLEUS	1.0	0.0	23	0
GOBP_INTRACELLULAR_PH_ELEVATION	1.0	0.0	8	0
GOBP_INTRACELLULAR_PH_REDUCTION	1.0	0.0	54	0
GOBP_NEGATIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	1.0	0.0	7	0
GOBP_SENSORY_PERCEPTION_OF_UMAMI_TASTE	1.0	0.0	7	0
GOBP_SENSORY_PERCEPTION_OF_SWEET_TASTE	1.0	0.0	7	0
GOBP_SENSORY_PERCEPTION_OF_SOUR_TASTE	1.0	0.0	8	0
GOBP_SENSORY_PERCEPTION_OF_BITTER_TASTE	1.0	0.0	44	0
GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE	1.0	0.0	45	0
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SOUND	1.0	0.0	12	0
GOBP_SENSORY_PERCEPTION_OF_TASTE	1.0	0.0	66	0
GOBP_NEUROMUSCULAR_PROCESS	1.0	0.0	148	0
GOBP_DIAPEDESIS	1.0	0.0	6	0
GOBP_LEUKOCYTE_TETHERING_OR_ROLLING	1.0	0.0	33	0
GOBP_NEGATIVE_CHEMOTAXIS	1.0	0.0	46	0
GOBP_INTESTINAL_ABSORPTION	1.0	0.0	41	0
GOBP_ENDOCRINE_PROCESS	1.0	0.0	91	0
GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE	1.0	0.0	48	0
GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_POSTURE	1.0	0.0	18	0
GOBP_VOLUNTARY_MUSCULOSKELETAL_MOVEMENT	1.0	0.0	7	0
GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT	1.0	0.0	55	0
GOBP_REGULATION_OF_BODY_FLUID_LEVELS	1.0	0.0	357	0
GOBP_BROWN_FAT_CELL_DIFFERENTIATION	1.0	0.0	52	0
GOBP_WHITE_FAT_CELL_DIFFERENTIATION	1.0	0.0	16	0
GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION	1.0	0.0	33	0
GOBP_POSITIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	14	0
GOBP_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	1.0	0.0	33	0
GOBP_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	1.0	0.0	18	0
GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	1.0	0.0	30	0
GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS	1.0	0.0	61	0
GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS	1.0	0.0	24	0
GOBP_MRNA_TRANSPORT	1.0	0.0	124	0
GOBP_CHIASMA_ASSEMBLY	1.0	0.0	7	0
GOBP_BARBED_END_ACTIN_FILAMENT_CAPPING	1.0	0.0	21	0
GOBP_ACTIN_FILAMENT_SEVERING	1.0	0.0	16	0
GOBP_MICROTUBULE_SEVERING	1.0	0.0	8	0
GOBP_NEGATIVE_REGULATION_OF_LIPOPROTEIN_LIPASE_ACTIVITY	1.0	0.0	6	0
GOBP_REGULATION_OF_LIPOPROTEIN_LIPASE_ACTIVITY	1.0	0.0	17	0
GOBP_NEGATIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	1.0	0.0	7	0
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	1.0	0.0	21	0
GOBP_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	1.0	0.0	36	0
GOBP_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	1.0	0.0	26	0
GOBP_NEGATIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	1.0	0.0	24	0
GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS	1.0	0.0	58	0
GOBP_DETECTION_OF_MECHANICAL_STIMULUS	1.0	0.0	46	0
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	1.0	0.0	30	0
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN	1.0	0.0	13	0
GOBP_DETECTION_OF_TEMPERATURE_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN	1.0	0.0	18	0
GOBP_DETECTION_OF_TEMPERATURE_STIMULUS_INVOLVED_IN_THERMOCEPTION	1.0	0.0	5	0
GOBP_EQUILIBRIOCEPTION	1.0	0.0	7	0
GOBP_THERMOCEPTION	1.0	0.0	8	0
GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	1.0	0.0	167	0
GOBP_SENSORY_PERCEPTION_OF_TEMPERATURE_STIMULUS	1.0	0.0	28	0
GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	1.0	0.0	61	0
GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	1.0	0.0	118	0
GOBP_INDUCTION_OF_POSITIVE_CHEMOTAXIS	1.0	0.0	12	0
GOBP_NEGATIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	25	0
GOBP_NEGATIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	1.0	0.0	14	0
GOBP_POSITIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	1.0	0.0	18	0
GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	42	0
GOBP_NEGATIVE_REGULATION_OF_PHAGOCYTOSIS	1.0	0.0	18	0
GOBP_REGULATION_OF_PHAGOCYTOSIS	1.0	0.0	96	0
GOBP_NEGATIVE_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS	1.0	0.0	5	0
GOBP_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS	1.0	0.0	15	0
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	1.0	0.0	51	0
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	1.0	0.0	176	0
GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	1.0	0.0	243	0
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	1.0	0.0	141	0
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SECRETION	1.0	0.0	142	0
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION	1.0	0.0	62	0
GOBP_REGULATION_OF_PROTEIN_SECRETION	1.0	0.0	252	0
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	1.0	0.0	36	0
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	1.0	0.0	67	0
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	1.0	0.0	30	0
GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING	1.0	0.0	24	0
GOBP_POSITIVE_REGULATION_OF_MRNA_PROCESSING	1.0	0.0	34	0
GOBP_REGULATION_OF_MRNA_PROCESSING	1.0	0.0	131	0
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	1.0	0.0	12	0
GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	1.0	0.0	14	0
GOBP_HOMOCYSTEINE_METABOLIC_PROCESS	1.0	0.0	12	0
GOBP_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS	1.0	0.0	16	0
GOBP_DERMATAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	1.0	0.0	12	0
GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	1.0	0.0	35	0
GOBP_DERMATAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	1.0	0.0	8	0
GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	1.0	0.0	22	0
GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	1.0	0.0	70	0
GOBP_RRNA_TRANSPORT	1.0	0.0	5	0
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	1.0	0.0	27	0
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	1.0	0.0	41	0
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	1.0	0.0	114	0
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	1.0	0.0	302	0
GOBP_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	1.0	0.0	20	0
GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	127	0
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	1.0	0.0	39	0
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	1.0	0.0	13	0
GOBP_PROGESTERONE_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	8	0
GOBP_DEFENSE_RESPONSE_TO_FUNGUS	1.0	0.0	55	0
GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM	1.0	0.0	110	0
GOBP_PROTEIN_STABILIZATION	1.0	0.0	192	0
GOBP_POSITIVE_REGULATION_OF_COAGULATION	1.0	0.0	30	0
GOBP_NEGATIVE_REGULATION_OF_COAGULATION	1.0	0.0	53	0
GOBP_REGULATION_OF_COAGULATION	1.0	0.0	74	0
GOBP_REGULATION_OF_ACYL_COA_BIOSYNTHETIC_PROCESS	1.0	0.0	5	0
GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	1.0	0.0	71	0
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	1.0	0.0	5	0
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	1.0	0.0	9	0
GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP	1.0	0.0	18	0
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	1.0	0.0	6	0
GOBP_REGULATION_OF_INSULIN_SECRETION	1.0	0.0	157	0
GOBP_REGULATION_OF_VIRAL_PROCESS	1.0	0.0	155	0
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE	1.0	0.0	181	0
GOBP_NEGATIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS	1.0	0.0	9	0
GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS	1.0	0.0	73	0
GOBP_AMYLOID_BETA_METABOLIC_PROCESS	1.0	0.0	51	0
GOBP_SNRNA_TRANSPORT	1.0	0.0	5	0
GOBP_REGULATION_OF_ENDOSOME_SIZE	1.0	0.0	9	0
GOBP_REGULATION_OF_LYASE_ACTIVITY	1.0	0.0	62	0
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	1.0	0.0	35	0
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	1.0	0.0	79	0
GOBP_MEIOTIC_CHROMOSOME_SEPARATION	1.0	0.0	8	0
GOBP_NEGATIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	1.0	0.0	11	0
GOBP_CHROMOSOME_MOVEMENT_TOWARDS_SPINDLE_POLE	1.0	0.0	7	0
GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	1.0	0.0	26	0
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CYTOKINE_PRODUCTION	1.0	0.0	12	0
GOBP_CELL_SURFACE_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	52	0
GOBP_CENTROSOME_SEPARATION	1.0	0.0	15	0
GOBP_ESTABLISHMENT_OF_MEIOTIC_SPINDLE_LOCALIZATION	1.0	0.0	6	0
GOBP_REGULATION_OF_LIGASE_ACTIVITY	1.0	0.0	10	0
GOBP_ESTABLISHMENT_OF_SPINDLE_ORIENTATION	1.0	0.0	41	0
GOBP_PROTEIN_HETEROOLIGOMERIZATION	1.0	0.0	26	0
GOBP_PROTEIN_HETEROTETRAMERIZATION	1.0	0.0	15	0
GOBP_PROTEIN_HOMOTETRAMERIZATION	1.0	0.0	59	0
GOBP_POSITIVE_REGULATION_OF_SEQUESTERING_OF_CALCIUM_ION	1.0	0.0	14	0
GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL	1.0	0.0	40	0
GOBP_CYTOSOLIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	87	0
GOBP_PROTEIN_TETRAMERIZATION	1.0	0.0	90	0
GOBP_PROTEIN_HOMOOLIGOMERIZATION	1.0	0.0	190	0
GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION	1.0	0.0	244	0
GOBP_PROTEIN_POLYMERIZATION	1.0	0.0	258	0
GOBP_SPINDLE_MIDZONE_ASSEMBLY	1.0	0.0	14	0
GOBP_NUCLEAR_PORE_COMPLEX_ASSEMBLY	1.0	0.0	10	0
GOBP_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	1.0	0.0	95	0
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	1.0	0.0	31	0
GOBP_POSITIVE_REGULATION_OF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY	1.0	0.0	4	0
GOBP_MYOBLAST_MIGRATION	1.0	0.0	13	0
GOBP_MYOBLAST_PROLIFERATION	1.0	0.0	25	0
GOBP_NEGATIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE	1.0	0.0	16	0
GOBP_POSITIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE	1.0	0.0	24	0
GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE	1.0	0.0	62	0
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY	1.0	0.0	22	0
GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY	1.0	0.0	34	0
GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY	1.0	0.0	58	0
GOBP_MICROTUBULE_NUCLEATION_BY_MICROTUBULE_ORGANIZING_CENTER	1.0	0.0	5	0
GOBP_RESPONSE_TO_CORTISOL	1.0	0.0	5	0
GOBP_RESPONSE_TO_CORTICOSTERONE	1.0	0.0	16	0
GOBP_DETOXIFICATION_OF_NITROGEN_COMPOUND	1.0	0.0	3	0
GOBP_RESPONSE_TO_NITROSATIVE_STRESS	1.0	0.0	10	0
GOBP_POSITIVE_REGULATION_OF_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	5	0
GOBP_REGULATION_OF_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	11	0
GOBP_RESPONSE_TO_MINERALOCORTICOID	1.0	0.0	36	0
GOBP_KINETOCHORE_ORGANIZATION	1.0	0.0	21	0
GOBP_KINETOCHORE_ASSEMBLY	1.0	0.0	16	0
GOBP_NEGATIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	1.0	0.0	23	0
GOBP_POSITIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	1.0	0.0	59	0
GOBP_POSITIVE_REGULATION_OF_LIGASE_ACTIVITY	1.0	0.0	8	0
GOBP_NEGATIVE_REGULATION_OF_LYASE_ACTIVITY	1.0	0.0	22	0
GOBP_POSITIVE_REGULATION_OF_LYASE_ACTIVITY	1.0	0.0	39	0
GOBP_NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY	1.0	0.0	255	0
GOBP_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	1.0	0.0	21	0
GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	19	0
GOBP_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	13	0
GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_SIGNALING_PATHWAY	1.0	0.0	194	0
GOBP_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE	1.0	0.0	11	0
GOBP_NEGATIVE_REGULATION_OF_ACTIN_NUCLEATION	1.0	0.0	7	0
GOBP_REGULATION_OF_ACTIN_NUCLEATION	1.0	0.0	27	0
GOBP_SYNAPTIC_ASSEMBLY_AT_NEUROMUSCULAR_JUNCTION	1.0	0.0	8	0
GOBP_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION	1.0	0.0	42	0
GOBP_HEPOXILIN_METABOLIC_PROCESS	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_DNA_LIGATION	1.0	0.0	5	0
GOBP_REGULATION_OF_DNA_LIGATION	1.0	0.0	6	0
GOBP_DNA_LIGATION_INVOLVED_IN_DNA_REPAIR	1.0	0.0	5	0
GOBP_NEGATIVE_REGULATION_OF_BINDING	1.0	0.0	154	0
GOBP_NEGATIVE_REGULATION_OF_HELICASE_ACTIVITY	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_HELICASE_ACTIVITY	1.0	0.0	7	0
GOBP_REGULATION_OF_HELICASE_ACTIVITY	1.0	0.0	12	0
GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION	1.0	0.0	106	0
GOBP_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING	1.0	0.0	30	0
GOBP_POSITIVE_REGULATION_OF_ANTIBACTERIAL_PEPTIDE_PRODUCTION	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	1.0	0.0	65	0
GOBP_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	1.0	0.0	56	0
GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	1.0	0.0	285	0
GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	1.0	0.0	123	0
GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS	1.0	0.0	493	0
GOBP_NEGATIVE_REGULATION_OF_SECRETION	1.0	0.0	159	0
GOBP_POSITIVE_REGULATION_OF_SECRETION	1.0	0.0	310	0
GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	1.0	0.0	15	0
GOBP_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	1.0	0.0	23	0
GOBP_POSITIVE_REGULATION_OF_ACTIN_NUCLEATION	1.0	0.0	14	0
GOBP_TRNA_TRANSPORT	1.0	0.0	6	0
GOBP_REGULATION_OF_ANTIBACTERIAL_PEPTIDE_PRODUCTION	1.0	0.0	7	0
GOBP_NK_T_CELL_ACTIVATION	1.0	0.0	13	0
GOBP_SEQUESTERING_OF_METAL_ION	1.0	0.0	25	0
GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	1.0	0.0	156	0
GOBP_SPINDLE_ELONGATION	1.0	0.0	14	0
GOBP_CYTOPLASMIC_SEQUESTERING_OF_PROTEIN	1.0	0.0	21	0
GOBP_POSITIVE_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE	1.0	0.0	7	0
GOBP_PROTEIN_INSERTION_INTO_MEMBRANE	1.0	0.0	61	0
GOBP_PROSTHETIC_GROUP_METABOLIC_PROCESS	1.0	0.0	6	0
GOBP_VITAMIN_TRANSPORT	1.0	0.0	51	0
GOBP_POSITIVE_REGULATION_OF_SULFUR_METABOLIC_PROCESS	1.0	0.0	4	0
GOBP_XYLULOSE_5_PHOSPHATE_METABOLIC_PROCESS	1.0	0.0	5	0
GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS	1.0	0.0	26	0
GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	1.0	0.0	50	0
GOBP_IMMUNE_RESPONSE_INHIBITING_SIGNAL_TRANSDUCTION	1.0	0.0	11	0
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	1.0	0.0	10	0
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	1.0	0.0	16	0
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	1.0	0.0	29	0
GOBP_IMMUNE_RESPONSE_INHIBITING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	9	0
GOBP_FC_RECEPTOR_MEDIATED_INHIBITORY_SIGNALING_PATHWAY	1.0	0.0	5	0
GOBP_ANTIMICROBIAL_PEPTIDE_PRODUCTION	1.0	0.0	11	0
GOBP_ANTIBACTERIAL_PEPTIDE_PRODUCTION	1.0	0.0	9	0
GOBP_REGULATION_OF_ANTIMICROBIAL_PEPTIDE_PRODUCTION	1.0	0.0	9	0
GOBP_REGULATION_OF_NK_T_CELL_PROLIFERATION	1.0	0.0	7	0
GOBP_REGULATION_OF_NK_T_CELL_DIFFERENTIATION	1.0	0.0	6	0
GOBP_POSITIVE_REGULATION_OF_NK_T_CELL_ACTIVATION	1.0	0.0	9	0
GOBP_REGULATION_OF_NK_T_CELL_ACTIVATION	1.0	0.0	11	0
GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY	1.0	0.0	22	0
GOBP_RESPIRATORY_BURST	1.0	0.0	31	0
